YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 50 ,477810340,47781-340,2008,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,ALVOGEN,TABLET,25,MG,Minnesota Health Care Programs, 15 ,"$1,514.93",$101.00,$30.30,$1.01,$0.32, 50 , 30.0 , 29.9 , 1.6 , 90.0 , 95.2 , 22.2 ,$23.94,$29.47,$12.95,"$1,473.63",$0.00,$0.78,$1.80,$39.00,$24.94,$30.30,$13.07,"$1,514.93"
2018,NDC, 22 ,477810341,47781-341,2008,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,ALVOGEN,TABLET,50,MG,Commercial, 11 ,"$1,150.60",$104.60,$52.30,$1.01,$0.35, 22 , 40.0 , 51.7 , 27.1 , 120.0 , 148.6 , 83.2 ,$32.63,$34.22,$24.73,$752.85,$14.50,$18.08,$19.01,$397.75,$53.61,$52.30,$26.74,"$1,150.60"
2018,NDC, 71 ,643800758,64380-758,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,25,MG,Commercial, 32 ,"$3,212.86",$100.40,$45.25,$0.96,$0.29, 71 , 30.0 , 47.3 , 28.5 , 90.0 , 155.1 , 132.3 ,$22.85,$32.03,$37.13,"$2,274.00",$3.99,$11.41,$16.12,$810.34,$40.07,$45.25,$37.14,"$3,212.86"
2018,NDC, 209 ,643800758,64380-758,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,25,MG,Medicare, 72 ,"$10,629.61",$147.63,$50.86,$1.11,$0.32, 209 , 30.0 , 45.6 , 26.6 , 90.0 , 159.9 , 137.3 ,$24.17,$36.80,$43.15,"$7,691.86",$4.04,$13.64,$17.39,"$2,849.72",$36.88,$50.86,$42.77,"$10,629.61"
2018,NDC, 109 ,643800758,64380-758,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,25,MG,Minnesota Health Care Programs, 37 ,"$4,618.50",$124.82,$42.37,$1.38,$0.36, 109 , 30.0 , 30.8 , 8.6 , 90.0 , 116.9 , 61.4 ,$32.30,$39.73,$26.63,"$4,330.97",$1.00,$2.21,$2.65,$241.25,$32.60,$42.37,$25.69,"$4,618.50"
2018,NDC, 64 ,643800759,64380-759,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,50,MG,Commercial, 25 ,"$3,335.37",$133.41,$52.12,$1.04,$0.32, 64 , 30.0 , 50.3 , 28.3 , 91.5 , 163.0 , 123.6 ,$36.28,$39.63,$37.04,"$2,536.54",$0.63,$10.46,$17.30,$669.74,$43.52,$52.12,$39.86,"$3,335.37"
2018,NDC, 95 ,643800759,64380-759,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,50,MG,Medicare, 41 ,"$5,827.84",$142.14,$61.35,$1.05,$0.35, 95 , 50.0 , 58.6 , 30.4 , 150.0 , 176.4 , 119.2 ,$19.39,$32.71,$38.58,"$3,107.83",$20.00,$25.58,$27.41,"$2,429.81",$49.38,$61.35,$44.11,"$5,827.84"
2018,NDC, 101 ,643800759,64380-759,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,50,MG,Minnesota Health Care Programs, 23 ,"$3,499.92",$152.17,$34.65,$1.15,$0.34, 101 , 30.0 , 30.2 , 6.7 , 90.0 , 101.2 , 46.7 ,$28.51,$30.85,$14.97,"$3,115.86",$0.00,$1.76,$2.50,$177.51,$30.49,$34.65,$13.21,"$3,499.92"
2018,NDC, 31 ,643800760,64380-760,2011,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,STRIDES PHARMA,TABLET,100,MG,Medicare, 12 ,"$1,874.03",$156.17,$60.45,$1.09,$0.42, 31 , 31.0 , 55.3 , 30.0 , 93.0 , 144.6 , 78.0 ,$43.79,$55.33,$39.90,"$1,715.12",$1.25,$5.10,$10.67,$158.21,$43.79,$60.45,$44.70,"$1,874.03"
2018,NDC, 145 ,695430120,69543-120,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,25,MG,Commercial, 58 ,"$7,918.48",$136.53,$54.61,$1.18,$0.33, 145 , 30.0 , 46.3 , 27.8 , 90.0 , 167.2 , 116.5 ,$39.43,$40.81,$30.08,"$5,916.93",$5.00,$10.77,$19.67,"$1,561.52",$44.63,$54.61,$33.77,"$7,918.48"
2018,NDC, 266 ,695430120,69543-120,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,25,MG,Medicare, 84 ,"$13,102.97",$155.99,$49.26,$1.13,$0.34, 266 , 30.0 , 43.4 , 27.1 , 90.0 , 143.8 , 104.4 ,$25.40,$32.58,$36.44,"$8,667.53",$7.57,$16.61,$29.41,"$4,419.32",$31.07,$49.26,$43.16,"$13,102.97"
2018,NDC, 94 ,695430120,69543-120,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,25,MG,Minnesota Health Care Programs, 29 ,"$3,513.23",$121.15,$37.37,$1.28,$0.34, 94 , 30.0 , 29.3 , 8.2 , 90.0 , 111.3 , 78.8 ,$29.93,$35.54,$22.44,"$3,340.33",$1.00,$1.41,$1.91,$132.99,$31.41,$37.37,$22.04,"$3,513.23"
2018,NDC, 79 ,695430121,69543-121,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,50,MG,Commercial, 31 ,"$4,117.35",$132.82,$52.12,$0.95,$0.35, 79 , 30.0 , 54.6 , 29.2 , 90.0 , 150.0 , 85.5 ,$32.53,$34.43,$33.46,"$2,719.76",$15.00,$17.69,$17.93,"$1,397.59",$43.52,$52.12,$30.46,"$4,117.35"
2018,NDC, 212 ,695430121,69543-121,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,50,MG,Medicare, 59 ,"$11,266.04",$190.95,$53.14,$0.95,$0.32, 212 , 30.0 , 55.7 , 29.1 , 90.0 , 166.8 , 116.8 ,$25.78,$33.08,$33.91,"$7,013.31",$6.29,$20.03,$29.85,"$4,246.97",$41.22,$53.14,$38.86,"$11,266.04"
2018,NDC, 44 ,695430121,69543-121,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,50,MG,Minnesota Health Care Programs, 13 ,"$1,237.72",$95.21,$28.13,$0.93,$0.37, 44 , 30.0 , 30.1 , 0.6 , 90.0 , 76.9 , 23.3 ,$23.20,$24.94,$12.31,"$1,097.26",$1.00,$3.07,$2.86,$135.00,$23.20,$28.13,$11.97,"$1,237.72"
2018,NDC, 36 ,695430122,69543-122,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,100,MG,Commercial, 13 ,"$2,426.81",$186.68,$67.41,$1.14,$0.40, 36 , 46.5 , 59.3 , 29.9 , 90.0 , 168.8 , 106.1 ,$45.35,$50.97,$44.65,"$1,835.08",$7.00,$16.39,$26.87,$589.88,$52.79,$67.41,$50.40,"$2,426.81"
2018,NDC, 92 ,695430122,69543-122,2015,ACARBOSE,ACARBOSE,Generic,Endocrine and Metabolic Drugs,VIRTUS PHARMACEUTICALS,TABLET,100,MG,Medicare, 36 ,"$8,710.26",$241.95,$94.68,$1.29,$0.45, 92 , 90.0 , 73.2 , 26.7 , 270.0 , 212.2 , 96.0 ,$43.04,$56.46,$50.89,"$5,194.56",$20.37,$38.21,$46.22,"$3,515.16",$95.37,$94.68,$59.92,"$8,710.26"
2018,NDC, 183 ,003781200,0378-1200,1995,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,MYLAN,CAPSULE,200,MG,Commercial, 49 ,"$7,655.74",$156.24,$41.83,$0.63,$0.29, 183 , 90.0 , 66.5 , 29.2 , 90.0 , 142.4 , 91.7 ,$9.42,$22.11,$29.16,"$4,046.21",$16.24,$19.72,$20.33,"$3,609.53",$30.87,$41.83,$30.99,"$7,655.74"
2018,NDC, 236 ,003781200,0378-1200,1995,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,MYLAN,CAPSULE,200,MG,Medicare, 71 ,"$8,530.26",$120.14,$36.15,$0.50,$0.29, 236 , 90.0 , 73.0 , 27.1 , 90.0 , 125.4 , 70.4 ,$8.98,$14.71,$18.11,"$3,470.48",$14.64,$21.06,$20.63,"$4,969.67",$31.73,$36.15,$23.25,"$8,530.26"
2018,NDC, 56 ,003781400,0378-1400,1995,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,MYLAN,CAPSULE,400,MG,Commercial, 22 ,"$2,188.51",$99.48,$39.08,$0.55,$0.34, 56 , 90.0 , 71.7 , 27.1 , 90.0 , 115.8 , 72.3 ,$17.61,$23.32,$26.26,"$1,305.67",$20.00,$15.70,$10.58,$879.37,$31.78,$39.08,$24.88,"$2,188.51"
2018,NDC, 76 ,003781400,0378-1400,1995,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,MYLAN,CAPSULE,400,MG,Medicare, 25 ,"$3,560.24",$142.41,$46.85,$0.63,$0.40, 76 , 90.0 , 74.0 , 28.2 , 90.0 , 116.1 , 67.4 ,$32.17,$27.02,$22.59,"$2,053.56",$14.00,$19.79,$19.21,"$1,503.79",$50.07,$46.85,$26.89,"$3,560.24"
2018,NDC, 76 ,537460669,53746-669,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,200,MG,Commercial, 29 ,"$2,419.99",$83.45,$31.84,$0.48,$0.23, 76 , 90.0 , 67.0 , 29.2 , 90.0 , 135.6 , 88.9 ,$10.52,$16.94,$20.64,"$1,287.28",$9.55,$14.90,$14.83,"$1,132.71",$31.94,$31.84,$20.10,"$2,419.99"
2018,NDC, 315 ,537460669,53746-669,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,200,MG,Medicare, 95 ,"$8,805.86",$92.69,$27.96,$0.46,$0.26, 315 , 90.0 , 61.3 , 30.5 , 90.0 , 109.1 , 85.2 ,$12.31,$16.84,$19.59,"$5,305.66",$8.00,$11.10,$14.87,"$3,497.78",$22.31,$27.96,$22.12,"$8,805.86"
2018,NDC, 35 ,537460670,53746-670,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,400,MG,Medicare, 21 ,"$1,364.47",$64.97,$38.98,$0.51,$0.27, 35 , 90.0 , 76.3 , 25.6 , 180.0 , 145.7 , 77.7 ,$18.28,$25.22,$23.49,$882.83,$9.00,$13.76,$15.48,$481.64,$45.42,$38.98,$21.45,"$1,364.47"
2018,NDC, 75 ,651620669,65162-669,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,200,MG,Commercial, 40 ,"$2,018.66",$50.47,$26.92,$0.42,$0.23, 75 , 90.0 , 63.9 , 30.6 , 90.0 , 118.3 , 89.2 ,$4.48,$12.88,$16.98,$966.21,$10.00,$14.03,$12.53,"$1,052.45",$23.27,$26.92,$15.72,"$2,018.66"
2018,NDC, 189 ,651620669,65162-669,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,200,MG,Medicare, 92 ,"$5,132.99",$55.79,$27.16,$0.43,$0.26, 189 , 90.0 , 62.8 , 30.7 , 90.0 , 106.1 , 77.0 ,$7.38,$11.65,$13.99,"$2,201.47",$10.00,$15.49,$17.35,"$2,927.17",$22.31,$27.16,$18.54,"$5,132.99"
2018,NDC, 85 ,651620670,65162-670,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,400,MG,Commercial, 21 ,"$2,345.03",$111.67,$27.59,$0.56,$0.40, 85 , 30.0 , 49.0 , 29.0 , 60.0 , 68.3 , 59.4 ,$12.41,$16.04,$17.69,"$1,363.77",$10.00,$11.54,$9.51,$981.26,$23.44,$27.59,$17.37,"$2,345.03"
2018,NDC, 178 ,651620670,65162-670,2009,ACEBUTOLOL HCL,ACEBUTOLOL HCL,Generic,Cardiovascular Agents,AMNEAL PHARMACEUTICALS,CAPSULE,400,MG,Medicare, 45 ,"$5,103.74",$113.42,$28.67,$0.49,$0.28, 178 , 74.0 , 58.1 , 32.5 , 90.0 , 102.1 , 74.1 ,$11.00,$14.68,$16.42,"$2,613.55",$9.12,$13.62,$18.49,"$2,424.31",$22.20,$28.67,$22.37,"$5,103.74"
2018,NDC, 45 ,001130020,0113-0020,2014,ACETAMINOPHEN,GOODSENSE PAIN & FEVER CHILD,Brand,Analgesics and Anesthetics,GEISS DESTIN & DUNN,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 38 ,$156.00,$4.11,$3.47,$0.47,$0.02, 45 , 5.0 , 7.4 , 7.8 , 118.0 , 154.7 , 60.7 ,$2.76,$3.47,$1.27,$156.00,$0.00,$0.00,$0.00,$0.00,$2.76,$3.47,$1.27,$156.00
2018,NDC, 13 ,001130105,0113-0105,1996,ACETAMINOPHEN,PAIN RELIEF CHILDRENS,Brand,Analgesics and Anesthetics,PERRIGO PHARMACEUTICALS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 13 ,$47.44,$3.65,$3.65,$0.47,$0.03, 13 , 10.0 , 7.8 , 2.5 , 120.0 , 128.6 , 33.5 ,$3.55,$3.65,$0.80,$47.44,$0.00,$0.00,$0.00,$0.00,$3.55,$3.65,$0.80,$47.44
2018,NDC, 133 ,001130212,0113-0212,1993,ACETAMINOPHEN,GOODSENSE PAIN & FEVER CHILD,Brand,Analgesics and Anesthetics,GEISS DESTIN & DUNN,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 113 ,$614.17,$5.44,$4.62,$0.60,$0.03, 133 , 5.0 , 7.7 , 6.4 , 118.0 , 177.5 , 90.3 ,$4.49,$4.57,$2.22,$607.57,$0.00,$0.05,$0.49,$6.60,$4.49,$4.62,$2.18,$614.17
2018,NDC, 18 ,001130227,0113-0227,2006,ACETAMINOPHEN,GOODSENSE PAIN RELIEF EXTRA ST,Brand,Analgesics and Anesthetics,PERRIGO,TABLET,500,MG,Minnesota Health Care Programs, 14 ,$64.63,$4.62,$3.59,$0.23,$0.05, 18 , 13.0 , 15.5 , 8.2 , 100.0 , 77.8 , 25.6 ,$3.36,$3.09,$1.22,$55.63,$0.50,$0.50,$0.51,$9.00,$3.60,$3.59,$1.49,$64.63
2018,NDC, 28 ,001130484,0113-0484,1989,ACETAMINOPHEN,GOODSENSE PAIN RELIEF EXTRA ST,Brand,Analgesics and Anesthetics,PERRIGO,TABLET,500,MG,Medicare, 22 ,$85.76,$3.90,$3.06,$0.14,$0.03, 28 , 25.0 , 22.5 , 7.9 , 100.0 , 114.7 , 47.7 ,$2.11,$2.50,$1.64,$70.03,$0.00,$0.56,$1.97,$15.73,$2.24,$3.06,$1.91,$85.76
2018,NDC, 79 ,001130484,0113-0484,1989,ACETAMINOPHEN,GOODSENSE PAIN RELIEF EXTRA ST,Brand,Analgesics and Anesthetics,PERRIGO,TABLET,500,MG,Minnesota Health Care Programs, 63 ,$300.85,$4.78,$3.81,$0.18,$0.03, 79 , 17.0 , 21.5 , 12.5 , 100.0 , 110.6 , 44.9 ,$2.58,$2.92,$1.67,$230.85,$0.00,$0.89,$2.09,$70.00,$3.10,$3.81,$2.10,$300.85
2018,NDC, 49 ,001130544,0113-0544,2005,ACETAMINOPHEN,GOODSENSE ARTHRITIS PAIN,Generic,Analgesics and Anesthetics,PERRIGO,TABLET EXTENDED RELEASE,650,MG,Medicare, 18 ,$336.43,$18.69,$6.87,$0.27,$0.07, 49 , 25.0 , 25.5 , 15.0 , 100.0 , 94.2 , 29.2 ,$6.45,$6.57,$2.20,$321.75,$0.00,$0.30,$1.47,$14.68,$6.70,$6.87,$1.73,$336.43
2018,NDC, 67 ,001130544,0113-0544,2005,ACETAMINOPHEN,GOODSENSE ARTHRITIS PAIN,Generic,Analgesics and Anesthetics,PERRIGO,TABLET EXTENDED RELEASE,650,MG,Minnesota Health Care Programs, 34 ,$402.53,$11.84,$6.01,$0.26,$0.07, 67 , 25.0 , 23.5 , 8.6 , 100.0 , 90.9 , 30.8 ,$4.52,$5.59,$2.64,$374.46,$0.00,$0.42,$0.66,$28.07,$4.75,$6.01,$2.68,$402.53
2018,NDC, 438 ,001130608,0113-0608,1993,ACETAMINOPHEN,GOODSENSE PAIN & FEVER CHILD,Brand,Analgesics and Anesthetics,GEISS DESTIN & DUNN,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 357 ,"$1,797.49",$5.03,$4.10,$0.63,$0.03, 438 , 5.0 , 6.6 , 4.4 , 118.0 , 156.3 , 71.4 ,$3.30,$4.09,$1.58,"$1,791.49",$0.00,$0.01,$0.29,$6.00,$3.30,$4.10,$1.61,"$1,797.49"
2018,NDC, 16 ,001138959,0113-8959,2012,ACETAMINOPHEN,GOODSENSE PAIN & FEVER CHILD,Generic,Analgesics and Anesthetics,GEISS DESTIN & DUNN,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 16 ,$56.09,$3.51,$3.51,$0.54,$0.03, 16 , 5.0 , 6.5 , 3.5 , 118.0 , 140.1 , 47.6 ,$3.12,$3.51,$0.88,$56.09,$0.00,$0.00,$0.00,$0.00,$3.12,$3.51,$0.88,$56.09
2018,NDC, 33 ,003630104,0363-0104,1990,ACETAMINOPHEN,PAIN RELIEVER,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,325,MG,Medicare, 25 ,$83.87,$3.35,$2.54,$0.12,$0.02, 33 , 20.0 , 21.9 , 15.5 , 100.0 , 125.8 , 87.1 ,$2.53,$2.54,$1.32,$83.87,$0.00,$0.00,$0.00,$0.00,$2.53,$2.54,$1.32,$83.87
2018,NDC, 263 ,003630104,0363-0104,1990,ACETAMINOPHEN,PAIN RELIEVER,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,325,MG,Minnesota Health Care Programs, 220 ,$953.93,$4.34,$3.63,$0.33,$0.04, 263 , 9.0 , 10.9 , 7.4 , 100.0 , 85.4 , 47.3 ,$2.57,$3.24,$2.14,$852.20,$0.00,$0.39,$0.94,$101.73,$2.61,$3.63,$2.10,$953.93
2018,NDC, 73 ,003630162,NA,NA,ACETAMINOPHEN,PAIN RELIEF CHILDRENS,Generic,Analgesics and Anesthetics,WALGREENS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 60 ,$362.86,$6.05,$4.97,$0.84,$0.03, 73 , 5.0 , 5.9 , 4.6 , 118.0 , 144.2 , 63.3 ,$4.15,$4.97,$1.89,$362.86,$0.00,$0.00,$0.00,$0.00,$4.15,$4.97,$1.89,$362.86
2018,NDC, 130 ,003630167,NA,NA,ACETAMINOPHEN,PAIN RELIEF CHILDRENS,Generic,Analgesics and Anesthetics,WALGREENS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 118 ,$714.12,$6.05,$5.49,$0.78,$0.03, 130 , 6.0 , 7.0 , 5.1 , 118.0 , 158.1 , 95.9 ,$4.32,$5.49,$2.97,$714.12,$0.00,$0.00,$0.00,$0.00,$4.32,$5.49,$2.97,$714.12
2018,NDC, 31 ,003630175,0363-0175,1993,ACETAMINOPHEN,PAIN RELIEVER EXTRA STRENGTH,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,500,MG,Commercial, 23 ,$86.64,$3.77,$2.79,$0.15,$0.03, 31 , 16.0 , 18.7 , 9.4 , 100.0 , 95.3 , 53.2 ,$2.68,$2.44,$1.32,$75.53,$0.00,$0.36,$0.71,$11.11,$2.68,$2.79,$1.02,$86.64
2018,NDC, 84 ,003630175,0363-0175,1993,ACETAMINOPHEN,PAIN RELIEVER EXTRA STRENGTH,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,500,MG,Medicare, 59 ,$320.78,$5.44,$3.82,$0.11,$0.02, 84 , 30.0 , 36.3 , 27.6 , 120.0 , 183.5 , 151.3 ,$3.15,$3.82,$2.68,$320.78,$0.00,$0.00,$0.00,$0.00,$3.15,$3.82,$2.68,$320.78
2018,NDC, 530 ,003630175,0363-0175,1993,ACETAMINOPHEN,PAIN RELIEVER EXTRA STRENGTH,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,500,MG,Minnesota Health Care Programs, 396 ,"$1,651.05",$4.17,$3.12,$0.17,$0.03, 530 , 16.0 , 18.7 , 12.2 , 100.0 , 109.9 , 74.0 ,$2.49,$2.67,$2.05,"$1,415.72",$0.00,$0.44,$0.83,$235.33,$2.65,$3.12,$1.87,"$1,651.05"
2018,NDC, 19 ,003630330,0363-0330,2013,ACETAMINOPHEN,INFANTS DYE FREE PAIN AND FEVE,Generic,NA,.,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 17 ,$65.90,$3.88,$3.47,$0.50,$0.04, 19 , 4.0 , 6.9 , 5.4 , 59.0 , 96.3 , 56.4 ,$2.97,$3.47,$1.58,$65.90,$0.00,$0.00,$0.00,$0.00,$2.97,$3.47,$1.58,$65.90
2018,NDC, 94 ,003630333,0363-0333,1991,ACETAMINOPHEN,ARTHRITIS PAIN RELIEF,Generic,Analgesics and Anesthetics,WALGREENS,TABLET EXTENDED RELEASE,650,MG,Commercial, 38 ,$649.61,$17.10,$6.91,$0.25,$0.06, 94 , 30.0 , 27.6 , 19.4 , 90.0 , 115.2 , 90.1 ,$5.56,$6.88,$4.44,$646.28,$0.00,$0.04,$0.34,$3.33,$5.56,$6.91,$4.40,$649.61
2018,NDC, 99 ,003630333,0363-0333,1991,ACETAMINOPHEN,ARTHRITIS PAIN RELIEF,Generic,Analgesics and Anesthetics,WALGREENS,TABLET EXTENDED RELEASE,650,MG,Medicare, 42 ,$996.07,$23.72,$10.06,$0.30,$0.06, 99 , 30.0 , 33.6 , 19.3 , 100.0 , 168.8 , 184.2 ,$6.10,$9.90,$9.54,$979.99,$0.00,$0.16,$1.14,$16.08,$6.10,$10.06,$9.43,$996.07
2018,NDC, 318 ,003630333,0363-0333,1991,ACETAMINOPHEN,ARTHRITIS PAIN RELIEF,Generic,Analgesics and Anesthetics,WALGREENS,TABLET EXTENDED RELEASE,650,MG,Minnesota Health Care Programs, 166 ,"$1,774.36",$10.69,$5.58,$0.23,$0.06, 318 , 30.0 , 24.2 , 9.2 , 90.0 , 94.6 , 47.4 ,$4.63,$4.92,$2.92,"$1,563.60",$0.00,$0.66,$1.38,$210.76,$5.24,$5.58,$2.53,"$1,774.36"
2018,NDC, 26 ,003630336,0363-0336,2002,ACETAMINOPHEN,ACETAMINOPHEN,Generic,NA,.,"TABLET, FILM COATED, EXTENDED RELEASE",650,MG/1,Commercial, 18 ,$169.29,$9.41,$6.51,$0.25,$0.07, 26 , 27.5 , 25.9 , 14.9 , 90.0 , 89.6 , 41.5 ,$6.10,$6.51,$2.51,$169.29,$0.00,$0.00,$0.00,$0.00,$6.10,$6.51,$2.51,$169.29
2018,NDC, 63 ,003630336,0363-0336,2002,ACETAMINOPHEN,ACETAMINOPHEN,Generic,NA,.,"TABLET, FILM COATED, EXTENDED RELEASE",650,MG/1,Medicare, 36 ,$432.87,$12.02,$6.87,$0.24,$0.09, 63 , 30.0 , 28.4 , 16.0 , 90.0 , 80.7 , 24.5 ,$6.60,$6.87,$1.96,$432.87,$0.00,$0.00,$0.00,$0.00,$6.60,$6.87,$1.96,$432.87
2018,NDC, 158 ,003630336,0363-0336,2002,ACETAMINOPHEN,ACETAMINOPHEN,Generic,NA,.,"TABLET, FILM COATED, EXTENDED RELEASE",650,MG/1,Minnesota Health Care Programs, 98 ,"$1,239.18",$12.64,$7.84,$0.32,$0.09, 158 , 30.0 , 24.3 , 8.6 , 90.0 , 89.4 , 35.0 ,$7.36,$7.11,$2.93,"$1,123.32",$0.00,$0.73,$1.51,$115.86,$7.89,$7.84,$2.79,"$1,239.18"
2018,NDC, 37 ,003630340,0363-0340,2016,ACETAMINOPHEN,PAIN RELIEF CHILDRENS,Generic,Analgesics and Anesthetics,WALGREENS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 33 ,$188.36,$5.71,$5.09,$0.74,$0.04, 37 , 5.0 , 6.9 , 5.1 , 118.0 , 138.1 , 44.0 ,$4.32,$5.09,$1.76,$188.36,$0.00,$0.00,$0.00,$0.00,$4.32,$5.09,$1.76,$188.36
2018,NDC, 60 ,003630345,0363-0345,2010,ACETAMINOPHEN,PAIN RELIEF CHILDRENS,Generic,Analgesics and Anesthetics,WALGREENS,SUSPENSION,160,MG/5ML,Minnesota Health Care Programs, 57 ,$299.17,$5.25,$4.99,$0.84,$0.03, 60 , 4.5 , 5.9 , 4.0 , 118.0 , 149.6 , 52.7 ,$4.32,$4.99,$1.48,$299.17,$0.00,$0.00,$0.00,$0.00,$4.32,$4.99,$1.48,$299.17
2018,NDC, 14 ,003630519,0363-0519,2004,ACETAMINOPHEN,PAIN RELIEVER EXTRA STRENGTH,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,500,MG,Medicare, 12 ,$55.45,$4.62,$3.96,$0.11,$0.02, 14 , 30.0 , 36.4 , 26.5 , 140.0 , 163.6 , 137.4 ,$2.86,$3.96,$3.82,$55.45,$0.00,$0.00,$0.00,$0.00,$2.86,$3.96,$3.82,$55.45
2018,NDC, 100 ,003630519,0363-0519,2004,ACETAMINOPHEN,PAIN RELIEVER EXTRA STRENGTH,Generic,Analgesics and Anesthetics,WALGREENS,TABLET,500,MG,Minnesota Health Care Programs, 75 ,$405.45,$5.41,$4.05,$0.26,$0.04, 100 , 15.0 , 15.5 , 9.4 , 100.0 , 94.4 , 57.7 ,$2.65,$3.69,$2.76,$369.12,$0.00,$0.36,$0.85,$36.33,$3.21,$4.05,$2.59,$405.45
